rentree_scolaire;departement;numero_lycee;secteur;terminales_g;terminales_g_filles;terminales_g_garcons;terminales_sti2d;terminales_sti2d_filles;terminales_sti2d_garcons;terminales_stl;terminales_stl_filles;terminales_stl_garcons;terminales_stmg;terminales_stmg_filles;terminales_stmg_garcons;terminales_st2s;terminales_st2s_filles;terminales_st2s_garcons;terminales_std2a;terminales_std2a_filles;terminales_std2a_garcons;terminales_sthr;terminales_tmd
2019;SEINE-ET-MARNE;0772840U;PRIVE;18;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-ET-MARNE;0772188K;PUBLIC;185;106;79;0;0;0;0;0;0;45;25;20;56;48;8;0;0;0;0;0
2019;SEINE-ET-MARNE;0772244W;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0
2019;SEINE-ET-MARNE;0772688D;PUBLIC;248;150;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0
2019;SEINE-ET-MARNE;0772737G;PUBLIC;60;31;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-ET-MARNE;0772120L;PUBLIC;118;75;43;0;0;0;0;0;0;47;11;36;32;31;1;0;0;0;0;0
2019;SEINE-ET-MARNE;0772342C;PUBLIC;181;99;82;79;2;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-ET-MARNE;0772310T;PUBLIC;186;109;77;0;0;0;0;0;0;35;15;20;71;53;18;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930116W;PUBLIC;185;98;87;0;0;0;24;16;8;70;33;37;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930117X;PUBLIC;171;111;60;77;12;65;0;0;0;105;65;40;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932110N;PRIVE;31;9;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930833A;PUBLIC;394;230;164;0;0;0;0;0;0;107;46;61;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930834B;PUBLIC;251;145;106;59;4;55;0;0;0;72;25;47;69;65;4;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930961P;PRIVE;158;87;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931026K;PRIVE;0;0;0;0;0;0;0;0;0;27;12;15;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930936M;PRIVE;46;26;20;0;0;0;0;0;0;19;4;15;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932119Y;PUBLIC;144;85;59;26;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930962R;PRIVE;71;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931613Y;PUBLIC;217;123;94;0;0;0;0;0;0;100;47;53;34;33;1;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930118Y;PUBLIC;295;167;128;0;0;0;0;0;0;99;46;53;56;51;5;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930933J;PRIVE;35;19;16;0;0;0;0;0;0;0;0;0;14;10;4;28;20;8;0;0
2019;SEINE-SAINT-DENIS;0932026X;PUBLIC;147;98;49;0;0;0;0;0;0;56;21;35;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930119Z;PUBLIC;282;160;122;0;0;0;0;0;0;108;49;59;33;29;4;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932229T;PUBLIC;24;5;19;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932619S;PRIVE;85;49;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932126F;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0
2019;SEINE-SAINT-DENIS;0932618R;PRIVE;0;0;0;22;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930120A;PUBLIC;355;214;141;0;0;0;0;0;0;102;60;42;34;33;1;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931735F;PUBLIC;0;0;0;0;0;0;0;0;0;26;12;14;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931272C;PUBLIC;248;131;117;83;7;76;0;0;0;44;28;16;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931464L;PRIVE;21;0;21;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931430Z;PUBLIC;201;131;70;0;0;0;0;0;0;71;34;37;35;34;1;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932034F;PUBLIC;293;147;146;0;0;0;0;0;0;73;37;36;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932118X;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;69;58;11;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932577W;PUBLIC;221;126;95;0;0;0;0;0;0;30;17;13;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930830X;PUBLIC;329;187;142;0;0;0;0;0;0;67;34;33;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931812P;PRIVE;129;66;63;0;0;0;0;0;0;18;13;5;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932222K;PUBLIC;0;0;0;47;2;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932303Y;PRIVE;34;34;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932073Y;PUBLIC;180;97;83;0;0;0;0;0;0;34;20;14;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930136T;PUBLIC;42;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931813R;PRIVE;47;20;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931585T;PUBLIC;315;191;124;0;0;0;0;0;0;64;33;31;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932120Z;PUBLIC;0;0;0;0;0;0;0;0;0;59;24;35;72;67;5;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930121B;PUBLIC;271;160;111;0;0;0;0;0;0;95;45;50;72;63;9;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930122C;PUBLIC;117;59;58;60;5;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930965U;PRIVE;102;73;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931796X;PRIVE;0;0;0;13;2;11;0;0;0;28;11;17;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932116V;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;52;17;0;0
2019;SEINE-SAINT-DENIS;0932291K;PUBLIC;55;32;23;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931565W;PUBLIC;177;105;72;0;0;0;0;0;0;80;36;44;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932036H;PRIVE;129;83;46;31;3;28;0;0;0;60;37;23;26;16;10;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932047V;PUBLIC;188;115;73;28;4;24;0;0;0;69;31;38;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932638M;PUBLIC;164;125;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930123D;PUBLIC;229;140;89;0;0;0;0;0;0;70;25;45;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930124E;PUBLIC;175;93;82;0;0;0;0;0;0;72;35;37;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932117W;PUBLIC;54;20;34;54;8;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932653D;PRIVE;59;26;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932267J;PUBLIC;0;0;0;0;0;0;36;24;12;0;0;0;30;25;5;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932031C;PUBLIC;182;107;75;0;0;0;0;0;0;72;32;40;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930125F;PUBLIC;249;146;103;87;14;73;59;42;17;101;49;52;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931797Y;PRIVE;121;67;54;57;10;47;0;0;0;34;20;14;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932121A;PUBLIC;167;110;57;0;0;0;0;0;0;59;31;28;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932667U;PUBLIC;107;59;48;0;0;0;0;0;0;0;0;0;81;71;10;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930126G;PUBLIC;175;95;80;0;0;0;0;0;0;93;40;53;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932074Z;PUBLIC;88;30;58;48;4;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932048W;PUBLIC;201;113;88;0;0;0;22;12;10;77;36;41;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932030B;PUBLIC;220;124;96;0;0;0;0;0;0;68;32;36;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932654E;PRIVE;32;12;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932046U;PUBLIC;135;83;52;0;0;0;0;0;0;57;38;19;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931799A;PRIVE;120;72;48;0;0;0;0;0;0;26;11;15;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930127H;PUBLIC;303;191;112;0;0;0;0;0;0;96;45;51;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0930974D;PRIVE;187;106;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932221J;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0931584S;PUBLIC;230;150;80;61;1;60;0;0;0;89;55;34;0;0;0;0;0;0;0;0
2019;SEINE-SAINT-DENIS;0932260B;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940126B;PUBLIC;143;86;57;56;5;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941909P;PRIVE;26;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940580V;PUBLIC;271;161;110;78;9;69;31;17;14;75;32;43;35;31;4;0;0;0;0;0
2019;VAL-DE-MARNE;0940112L;PUBLIC;176;96;80;0;0;0;30;18;12;0;0;0;75;65;10;0;0;0;0;0
2019;VAL-DE-MARNE;0940113M;PUBLIC;84;40;44;50;1;49;0;0;0;75;35;40;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941951K;PUBLIC;134;82;52;0;0;0;0;0;0;78;44;34;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941877E;PRIVE;148;77;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941974K;PUBLIC;133;75;58;0;0;0;0;0;0;48;33;15;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941470M;PUBLIC;253;135;118;25;5;20;0;0;0;94;44;50;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0942269F;PUBLIC;89;60;29;0;0;0;0;0;0;34;21;13;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940885B;PRIVE;114;47;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940114N;PUBLIC;186;106;80;0;0;0;0;0;0;65;35;30;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941018W;PUBLIC;23;3;20;47;0;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941413A;PUBLIC;217;127;90;0;0;0;0;0;0;91;44;47;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941711Z;PRIVE;46;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941930M;PUBLIC;165;103;62;0;0;0;0;0;0;71;24;47;70;62;8;0;0;0;0;0
2019;VAL-DE-MARNE;0941943B;PRIVE;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0942354Y;PRIVE;110;58;52;0;0;0;0;0;0;44;17;27;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941347D;PUBLIC;215;125;90;0;0;0;0;0;0;70;38;32;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941301D;PUBLIC;296;172;124;0;0;0;0;0;0;79;39;40;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940115P;PUBLIC;272;152;120;0;0;0;0;0;0;96;46;50;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941972H;PUBLIC;0;0;0;0;0;0;24;12;12;0;0;0;48;48;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941474S;PUBLIC;210;119;91;0;0;0;0;0;0;85;44;41;34;29;5;0;0;0;0;0
2019;VAL-DE-MARNE;0940119U;PUBLIC;207;116;91;0;0;0;0;0;0;59;24;35;25;21;4;0;0;0;0;0
2019;VAL-DE-MARNE;0940742W;PUBLIC;298;161;137;0;0;0;0;0;0;83;44;39;65;57;8;0;0;0;0;0
2019;VAL-DE-MARNE;0940116R;PUBLIC;312;175;137;0;0;0;0;0;0;68;28;40;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940117S;PUBLIC;226;121;105;0;0;0;0;0;0;28;12;16;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940118T;PUBLIC;72;17;55;79;3;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940137N;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940880W;PRIVE;176;95;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940881X;PRIVE;108;62;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940882Y;PRIVE;124;68;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940120V;PUBLIC;356;206;150;0;0;0;0;0;0;31;16;15;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940121W;PUBLIC;229;105;124;0;0;0;76;45;31;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940122X;PUBLIC;179;102;77;0;0;0;0;0;0;48;18;30;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940585A;PUBLIC;62;23;39;33;3;30;0;0;0;29;9;20;0;0;0;23;18;5;0;0
2019;VAL-DE-MARNE;0940878U;PRIVE;207;117;90;0;0;0;0;0;0;74;38;36;27;26;1;0;0;0;0;0
2019;VAL-DE-MARNE;0940891H;PRIVE;117;71;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941918Z;PUBLIC;275;151;124;46;3;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0942130E;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0
2019;VAL-DE-MARNE;0940123Y;PUBLIC;353;206;147;0;0;0;0;0;0;121;60;61;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0942376X;PRIVE;11;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0942443V;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940743X;PUBLIC;193;104;89;0;0;0;0;0;0;55;25;30;31;31;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941952L;PUBLIC;116;74;42;21;3;18;0;0;0;55;32;23;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940124Z;PUBLIC;355;192;163;0;0;0;0;0;0;47;24;23;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940821G;PRIVE;26;13;13;0;0;0;34;19;15;49;17;32;25;20;5;0;0;0;0;0
2019;VAL-DE-MARNE;0940822H;PRIVE;57;30;27;54;4;50;0;0;0;0;0;0;0;0;0;50;43;7;0;0
2019;VAL-DE-MARNE;0940877T;PRIVE;115;56;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0940129E;PUBLIC;227;124;103;65;5;60;0;0;0;119;72;47;0;0;0;0;0;0;0;0
2019;VAL-DE-MARNE;0941294W;PUBLIC;117;51;66;59;6;53;0;0;0;0;0;0;0;0;0;43;30;13;0;0
2019;VAL-DE-MARNE;0941719H;PRIVE;71;38;33;0;0;0;0;0;0;16;11;5;0;0;0;0;0;0;0;0
2019;PARIS;0750673Z;PUBLIC;189;106;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750674A;PUBLIC;0;0;0;0;0;0;0;0;0;89;55;34;0;0;0;0;0;0;0;0
2019;PARIS;0753883N;PRIVE;105;53;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753885R;PRIVE;198;111;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753887T;PRIVE;154;86;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750558Z;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750675B;PUBLIC;284;161;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750676C;PUBLIC;129;52;77;72;3;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753890W;PRIVE;142;92;50;0;0;0;0;0;0;26;18;8;0;0;0;0;0;0;0;0
2019;PARIS;0754089M;PRIVE;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754479L;PRIVE;61;19;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750677D;PUBLIC;48;23;25;0;0;0;22;17;5;69;41;28;0;0;0;0;0;0;0;0
2019;PARIS;0750679F;PUBLIC;177;89;88;28;8;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750680G;PUBLIC;165;80;85;0;0;0;0;0;0;60;28;32;0;0;0;0;0;0;0;0
2019;PARIS;0750681H;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;20;10;0;0
2019;PARIS;0753897D;PRIVE;275;163;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753898E;PRIVE;148;83;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753935V;PRIVE;68;33;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750330B;PRIVE;0;0;0;0;0;0;60;28;32;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750682J;PUBLIC;205;97;108;0;0;0;0;0;0;24;14;10;0;0;0;0;0;0;0;0
2019;PARIS;0750683K;PUBLIC;330;202;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750684L;PUBLIC;165;101;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750685M;PUBLIC;131;42;89;0;0;0;123;66;57;0;0;0;23;18;5;0;0;0;0;0
2019;PARIS;0753268V;PUBLIC;0;0;0;0;0;0;0;0;0;163;90;73;0;0;0;0;0;0;0;0
2019;PARIS;0753834K;PRIVE;135;71;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753902J;PRIVE;73;50;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754042L;PRIVE;65;32;33;0;0;0;0;0;0;88;41;47;0;0;0;0;0;0;0;0
2019;PARIS;0754924V;PRIVE;119;62;57;0;0;0;0;0;0;0;0;0;47;37;10;0;0;0;0;0
2019;PARIS;0755182A;PUBLIC;13;5;8;0;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0
2019;PARIS;0750689S;PUBLIC;122;49;73;0;0;0;0;0;0;23;13;10;0;0;0;0;0;0;0;0
2019;PARIS;0750690T;PUBLIC;95;50;45;0;0;0;0;0;0;113;59;54;0;0;0;0;0;0;0;0
2019;PARIS;0750691U;PUBLIC;0;0;0;72;6;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750692V;PUBLIC;0;0;0;0;0;0;0;0;0;72;42;30;86;79;7;0;0;0;0;0
2019;PARIS;0754045P;PRIVE;27;7;20;0;0;0;0;0;0;57;16;41;0;0;0;0;0;0;0;0
2019;PARIS;0754476H;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0
2019;PARIS;0750693W;PUBLIC;316;156;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750694X;PUBLIC;139;73;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750695Y;PUBLIC;16;3;13;43;5;38;19;7;12;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750696Z;PUBLIC;0;0;0;0;0;0;0;0;0;91;48;43;0;0;0;0;0;0;0;0
2019;PARIS;0751708Z;PUBLIC;54;15;39;46;5;41;0;0;0;50;22;28;0;0;0;0;0;0;0;0
2019;PARIS;0753874D;PRIVE;149;68;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753915Y;PRIVE;159;99;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753916Z;PRIVE;75;43;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754401B;PUBLIC;75;30;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754475G;PUBLIC;0;0;0;23;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750698B;PUBLIC;114;56;58;0;0;0;0;0;0;73;35;38;0;0;0;0;0;0;0;0
2019;PARIS;0750699C;PUBLIC;352;199;153;26;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750700D;PUBLIC;279;153;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750702F;PUBLIC;205;117;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
2019;PARIS;0750703G;PUBLIC;200;103;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753217P;PRIVE;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753919C;PRIVE;76;34;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753933T;PRIVE;155;86;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753941B;PRIVE;132;55;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753943D;PRIVE;146;88;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753946G;PRIVE;168;100;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753947H;PRIVE;186;76;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753948J;PRIVE;118;59;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754666P;PRIVE;81;47;34;0;0;0;0;0;0;103;50;53;28;24;4;0;0;0;0;0
2019;PARIS;0750704H;PUBLIC;299;141;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750705J;PUBLIC;226;136;90;0;0;0;0;0;0;66;41;25;0;0;0;0;0;0;0;0
2019;PARIS;0750708M;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0
2019;PARIS;0752937K;PRIVE;117;67;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753959W;PRIVE;153;90;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754081D;PRIVE;131;64;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0755537L;PRIVE;16;6;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750688R;PUBLIC;86;56;30;0;0;0;20;10;10;0;0;0;50;43;7;0;0;0;0;0
2019;PARIS;0750710P;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;42;19;0;0
2019;PARIS;0753231E;PRIVE;28;28;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0
2019;PARIS;0754086J;PRIVE;134;63;71;0;0;0;0;0;0;64;31;33;0;0;0;0;0;0;0;0
2019;PARIS;0754239A;PRIVE;0;0;0;0;0;0;0;0;0;22;8;14;0;0;0;0;0;0;0;0
2019;PARIS;0750650Z;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;43;35;8;0;0;0;0;0
2019;PARIS;0750697A;PUBLIC;0;0;0;45;5;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750711R;PUBLIC;155;71;84;47;1;46;0;0;0;77;42;35;0;0;0;0;0;0;0;0
2019;PARIS;0750712S;PUBLIC;72;23;49;95;13;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0753815P;PRIVE;79;38;41;0;0;0;0;0;0;28;14;14;0;0;0;0;0;0;0;0
2019;PARIS;0754015G;PRIVE;0;0;0;60;3;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754016H;PRIVE;0;0;0;0;0;0;0;0;0;17;9;8;0;0;0;0;0;0;0;0
2019;PARIS;0754325U;PRIVE;88;69;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754684J;PUBLIC;109;72;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0754965P;PRIVE;69;35;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0755352K;PRIVE;41;19;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750714U;PUBLIC;395;240;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;PARIS;0750715V;PUBLIC;311;164;147;0;0;0;0;0;0;71;45;26;0;0;0;0;0;0;0;0
